AC_ID,name1,name2,name3,complete_name,rank,parent_tsn,tsn,common
Loxodon macrorhinus,Loxodon,macrorhinus,None,Loxodon macrorhinus,220,160480,160481,sliteye shark
Nasolamia velox,Nasolamia,velox,None,Nasolamia velox,220,160487,160488,whitenose shark
Scoliodon laticaudus,Scoliodon,laticaudus,None,Scoliodon laticaudus,220,160490,160491,spadenose shark
Sphyrna tiburo,Sphyrna,tiburo,None,Sphyrna tiburo,220,160499,160502,bonnethead
Sphyrna tiburo,Sphyrna,tiburo,None,Sphyrna tiburo,220,160499,160502,shovelhead
Sphyrna zygaena,Sphyrna,zygaena,None,Sphyrna zygaena,220,160499,160505,smooth hammerhead
Sphyrna lewini,Sphyrna,lewini,None,Sphyrna lewini,220,160499,160508,scalloped hammerhead
Sphyrna mokarran,Sphyrna,mokarran,None,Sphyrna mokarran,220,160499,160515,great hammerhead
Sphyrna tudes,Sphyrna,tudes,None,Sphyrna tudes,220,160499,160519,smalleye
Sphyrna tudes,Sphyrna,tudes,None,Sphyrna tudes,220,160499,160519,smalleye hammerhead
Sphyrna corona,Sphyrna,corona,None,Sphyrna corona,220,160499,160522,scalloped bonnethead
Sphyrna corona,Sphyrna,corona,None,Sphyrna corona,220,160499,160522,scolloped bonnethead
Sphyrna couardi,Sphyrna,couardi,None,Sphyrna couardi,220,160499,160523,whitefin hammerhead
Sphyrna media,Sphyrna,media,None,Sphyrna media,220,160499,160524,scoophead
Eusphyra blochii,Eusphyra,blochii,None,Eusphyra blochii,220,160526,160527,winghead shark
Furgaleus macki,Furgaleus,macki,None,Furgaleus macki,220,160533,160535,whiskery skark
Gogolia filewoodi,Gogolia,filewoodi,None,Gogolia filewoodi,220,160539,160540,sailback houndshark
Hemitriakis leucoperiptera,Hemitriakis,leucoperiptera,None,Hemitriakis leucoperiptera,220,160541,160542,whitefin topeshark
Hemitriakis japanica,Hemitriakis,japanica,None,Hemitriakis japanica,220,160541,160543,Japanese topeshark
Hypogaleus hyugaensis,Hypogaleus,hyugaensis,None,Hypogaleus hyugaensis,220,160545,160546,blacktip tope
Iago omanensis,Iago,omanensis,None,Iago omanensis,220,160550,160551,bigeye houndshark
Iago garricki,Iago,garricki,None,Iago garricki,220,160550,160554,longnose houndshark
Scylliogaleus quecketti,Scylliogaleus,quecketti,None,Scylliogaleus quecketti,220,160555,160556,flapnose houndshark
Ctenacis fehlmanni,Ctenacis,fehlmanni,None,Ctenacis fehlmanni,220,160558,160559,harlequin catshark
Eridacnis barbouri,Eridacnis,barbouri,None,Eridacnis barbouri,220,160561,160562,Cuban ribbontail cat shark
Eridacnis barbouri,Eridacnis,barbouri,None,Eridacnis barbouri,220,160561,160562,Cuban ribbontail catshark
Eridacnis radcliffei,Eridacnis,radcliffei,None,Eridacnis radcliffei,220,160561,160564,pygmy ribbontail catshark
Eridacnis sinuans,Eridacnis,sinuans,None,Eridacnis sinuans,220,160561,160566,African ribbontail catshark
Gollum attenuatus,Gollum,attenuatus,None,Gollum attenuatus,220,160568,160569,slender smooth-hound
Proscyllium habereri,Proscyllium,habereri,None,Proscyllium habereri,220,160571,160573,graceful catshark
Chaenogaleus macrostoma,Chaenogaleus,macrostoma,None,Chaenogaleus macrostoma,220,160577,160578,hooktooth shark
Hemigaleus microstoma,Hemigaleus,microstoma,None,Hemigaleus microstoma,220,160581,160582,sicklefin weasel shark
Hemipristis elongatus,Hemipristis,elongatus,None,Hemipristis elongatus,220,160585,160589,snaggletooth shark
Paragaleus pectoralis,Paragaleus,pectoralis,None,Paragaleus pectoralis,220,160595,160596,Atlantic weasel shark
Paragaleus tengi,Paragaleus,tengi,None,Paragaleus tengi,220,160595,160599,straight-tooth weasel shark
Somniosus pacificus,Somniosus,pacificus,None,Somniosus pacificus,220,160605,160610,Pacific sleeper shark
Somniosus microcephalus,Somniosus,microcephalus,None,Somniosus microcephalus,220,160605,160611,Greenland shark
Somniosus microcephalus,Somniosus,microcephalus,None,Somniosus microcephalus,220,160605,160611,gray shark
Somniosus microcephalus,Somniosus,microcephalus,None,Somniosus microcephalus,220,160605,160611,ground shark
Somniosus microcephalus,Somniosus,microcephalus,None,Somniosus microcephalus,220,160605,160611,gurry shark
Somniosus microcephalus,Somniosus,microcephalus,None,Somniosus microcephalus,220,160605,160611,sleeper shark
Somniosus rostratus,Somniosus,rostratus,None,Somniosus rostratus,220,160605,160613,little sleeper shark
Squalus acanthias,Squalus,acanthias,None,Squalus acanthias,220,160616,160617,dogfish
Squalus acanthias,Squalus,acanthias,None,Squalus acanthias,220,160616,160617,grayfish
Squalus acanthias,Squalus,acanthias,None,Squalus acanthias,220,160616,160617,piked dogfish
Squalus acanthias,Squalus,acanthias,None,Squalus acanthias,220,160616,160617,spiny dogfish
Squalus acanthias,Squalus,acanthias,None,Squalus acanthias,220,160616,160617,spurdog
Squalus suckleyi,Squalus,suckleyi,None,Squalus suckleyi,220,160616,160620,North Pacific spiny dogfish
Squalus suckleyi,Squalus,suckleyi,None,Squalus suckleyi,220,160616,160620,spiny dogfish
Squalus suckleyi,Squalus,suckleyi,None,Squalus suckleyi,220,160616,160620,spotted spiny dogfish
Squalus blainville,Squalus,blainville,None,Squalus blainville,220,160616,160621,longnose spurdog
Squalus cubensis,Squalus,cubensis,None,Squalus cubensis,220,160616,160623,Cuban dogfish
Squalus mitsukurii,Squalus,mitsukurii,None,Squalus mitsukurii,220,160616,160625,shortspine dogfish
Squalus mitsukurii,Squalus,mitsukurii,None,Squalus mitsukurii,220,160616,160625,shortspine spurdog
Squalus asper,Squalus,asper,None,Squalus asper,220,0,160626,roughskin dogfish
Squalus asper,Squalus,asper,None,Squalus asper,220,0,160626,roughskin dogshark
Squalus asper,Squalus,asper,None,Squalus asper,220,0,160626,roughskin spurdog
Squalus japonicus,Squalus,japonicus,None,Squalus japonicus,220,160616,160627,Japanese spurdog
Squalus megalops,Squalus,megalops,None,Squalus megalops,220,160616,160628,shortnose spurdog
Squalus melanurus,Squalus,melanurus,None,Squalus melanurus,220,160616,160630,blacktailed spurdog
Squalus rancureli,Squalus,rancureli,None,Squalus rancureli,220,160616,160631,cyrano spurdog
Centrophorus granulosus,Centrophorus,granulosus,None,Centrophorus granulosus,220,160632,160633,gulper shark
Centrophorus squamosus,Centrophorus,squamosus,None,Centrophorus squamosus,220,160632,160635,leafscale gulper shark
Centrophorus uyato,Centrophorus,uyato,None,Centrophorus uyato,220,160632,160637,little gulper shark
Centrophorus tesselatus,Centrophorus,tesselatus,None,Centrophorus tesselatus,220,0,160639,mosaic gulper shark
Centrophorus lusitanicus,Centrophorus,lusitanicus,None,Centrophorus lusitanicus,220,160632,160640,lowfin gulper shark
Centrophorus acus,Centrophorus,acus,None,Centrophorus acus,220,160632,160642,needle dogfish
Centrophorus steindachneri,Centrophorus,steindachneri,None,Centrophorus steindachneri,220,0,160643,needle dogfish
Centrophorus harrissoni,Centrophorus,harrissoni,None,Centrophorus harrissoni,220,160632,160644,dumb gulper shark
Centrophorus moluccensis,Centrophorus,moluccensis,None,Centrophorus moluccensis,220,160632,160645,smallfin gulper shark
Centrophorus niaukang,Centrophorus,niaukang,None,Centrophorus niaukang,220,160632,160648,Taiwan gulper shark
Dalatias licha,Dalatias,licha,None,Dalatias licha,220,160649,160651,kitefin shark
Etmopterus bullisi,Etmopterus,bullisi,None,Etmopterus bullisi,220,160654,160656,lined lantern shark
Etmopterus bullisi,Etmopterus,bullisi,None,Etmopterus bullisi,220,160654,160656,lined lanternshark
Etmopterus hillianus,Etmopterus,hillianus,None,Etmopterus hillianus,220,160654,160657,Caribbean lanternshark
Etmopterus hillianus,Etmopterus,hillianus,None,Etmopterus hillianus,220,160654,160657,blackbelly dogfish
Etmopterus princeps,Etmopterus,princeps,None,Etmopterus princeps,220,160654,160659,great lanternshark
Etmopterus princeps,Etmopterus,princeps,None,Etmopterus princeps,220,160654,160659,rough sagre
Etmopterus pusillus,Etmopterus,pusillus,None,Etmopterus pusillus,220,160654,160660,smooth lantern shark
Etmopterus pusillus,Etmopterus,pusillus,None,Etmopterus pusillus,220,160654,160660,smooth lanternshark
Etmopterus schultzi,Etmopterus,schultzi,None,Etmopterus schultzi,220,160654,160663,fringefin lantern shark
Etmopterus schultzi,Etmopterus,schultzi,None,Etmopterus schultzi,220,160654,160663,fringefin lanternshark
Etmopterus virens,Etmopterus,virens,None,Etmopterus virens,220,160654,160664,green lantern shark
Etmopterus virens,Etmopterus,virens,None,Etmopterus virens,220,160654,160664,green lanternshark
Etmopterus villosus,Etmopterus,villosus,None,Etmopterus villosus,220,160654,160665,Hawaiian lanternshark
Etmopterus lucifer,Etmopterus,lucifer,None,Etmopterus lucifer,220,160654,160666,blackbelly lanternshark
Etmopterus gracilispinis,Etmopterus,gracilispinis,None,Etmopterus gracilispinis,220,160654,160669,broadband dogfish
Etmopterus gracilispinis,Etmopterus,gracilispinis,None,Etmopterus gracilispinis,220,160654,160669,broadband lantern shark
Etmopterus gracilispinis,Etmopterus,gracilispinis,None,Etmopterus gracilispinis,220,160654,160669,broadbanded lanternshark
Etmopterus spinax,Etmopterus,spinax,None,Etmopterus spinax,220,160654,160670,velvet belly
Etmopterus baxteri,Etmopterus,baxteri,None,Etmopterus baxteri,220,160654,160674,New Zealand lanternshark
Etmopterus brachyurus,Etmopterus,brachyurus,None,Etmopterus brachyurus,220,160654,160675,shorttail laternshark
Etmopterus decacuspidatus,Etmopterus,decacuspidatus,None,Etmopterus decacuspidatus,220,160654,160676,combtoothed lanternshark
Etmopterus granulosus,Etmopterus,granulosus,None,Etmopterus granulosus,220,160654,160677,southern laternshark
Etmopterus polli,Etmopterus,polli,None,Etmopterus polli,220,160654,160679,African lantern shark
Etmopterus polli,Etmopterus,polli,None,Etmopterus polli,220,160654,160679,African lanternshark
Etmopterus sentosus,Etmopterus,sentosus,None,Etmopterus sentosus,220,160654,160680,thorny lantershark
Isistius brasiliensis,Isistius,brasiliensis,None,Isistius brasiliensis,220,160681,160683,cookiecutter shark
Isistius plutodus,Isistius,plutodus,None,Isistius plutodus,220,160681,160687,largetooth cookiecutter shark
Oxynotus caribbaeus,Oxynotus,caribbaeus,None,Oxynotus caribbaeus,220,160688,160689,Caribbean roughshark
Oxynotus centrina,Oxynotus,centrina,None,Oxynotus centrina,220,160688,160690,angular roughshark
Oxynotus paradoxus,Oxynotus,paradoxus,None,Oxynotus paradoxus,220,160688,160695,sailfin roughshark
Oxynotus bruniensis,Oxynotus,bruniensis,None,Oxynotus bruniensis,220,160688,160696,prickley dogfish
Squaliolus laticaudus,Squaliolus,laticaudus,None,Squaliolus laticaudus,220,160697,160698,spined pigmy shark
Centroscyllium fabricii,Centroscyllium,fabricii,None,Centroscyllium fabricii,220,160701,160703,black dogfish
Centroscyllium granulatum,Centroscyllium,granulatum,None,Centroscyllium granulatum,220,160701,160705,granular dogfish
Centroscyllium nigrum,Centroscyllium,nigrum,None,Centroscyllium nigrum,220,160701,160706,combtooth dogfish
Centroscyllium kamoharai,Centroscyllium,kamoharai,None,Centroscyllium kamoharai,220,160701,160708,bareskin dogfish
Centroscyllium ornatum,Centroscyllium,ornatum,None,Centroscyllium ornatum,220,160701,160709,ornate dogfish
Centroscyllium ritteri,Centroscyllium,ritteri,None,Centroscyllium ritteri,220,160701,160711,whitefin dogfish
Echinorhinus brucus,Echinorhinus,brucus,None,Echinorhinus brucus,220,160712,160713,bramble shark
Echinorhinus cookei,Echinorhinus,cookei,None,Echinorhinus cookei,220,160712,160716,prickly shark
Euprotomicrus bispinatus,Euprotomicrus,bispinatus,None,Euprotomicrus bispinatus,220,160717,160718,pygmy shark
Centroscymnus coelolepis,Centroscymnus,coelolepis,None,Centroscymnus coelolepis,220,160722,160724,Portuguese dogfish
Centroscymnus coelolepis,Centroscymnus,coelolepis,None,Centroscymnus coelolepis,220,160722,160724,Portuguese shark
Centroscymnus crepidater,Centroscymnus,crepidater,None,Centroscymnus crepidater,220,160722,160725,longnose velvet dogfish
Centroscymnus cryptacanthus,Centroscymnus,cryptacanthus,None,Centroscymnus cryptacanthus,220,160722,160730,shortnose velvet dogfish
Centroscymnus macracanthus,Centroscymnus,macracanthus,None,Centroscymnus macracanthus,220,160722,160731,largespine velvet dogfish
Centroscymnus owstonii,Centroscymnus,owstonii,None,Centroscymnus owstonii,220,0,160733,roughskin dogfish
Centroscymnus plunketi,Centroscymnus,plunketi,None,Centroscymnus plunketi,220,160722,160734,plunket shark
Deania calcea,Deania,calcea,None,Deania calcea,220,160739,160742,birdbeak dogfish
Deania hystricosa,Deania,hystricosa,None,Deania hystricosa,220,160739,160745,rough longnose dogfish
Deania profundorum,Deania,profundorum,None,Deania profundorum,220,160739,160747,arrowhead dogfish
Deania quadrispinosum,Deania,quadrispinosum,None,Deania quadrispinosum,220,160739,160749,longsnout dogfish
Scymnodon ringens,Scymnodon,ringens,None,Scymnodon ringens,220,160753,160755,knifetooth dogfish
Scymnodon obscurus,Scymnodon,obscurus,None,Scymnodon obscurus,220,160753,160756,smallmouth velvet dogfish
Scymnodon squamulosus,Scymnodon,squamulosus,None,Scymnodon squamulosus,220,160753,160758,velvet dogfish
Aculeola nigra,Aculeola,nigra,None,Aculeola nigra,220,160762,160763,hooktooth dogfish
Cirrhigaleus barbifer,Cirrhigaleus,barbifer,None,Cirrhigaleus barbifer,220,160764,160766,Mandarin dogfish
Euprotomicroides zantedeschia,Euprotomicroides,zantedeschia,None,Euprotomicroides zantedeschia,220,160768,160769,taillight shark
Heteroscymnoides marleyi,Heteroscymnoides,marleyi,None,Heteroscymnoides marleyi,220,160770,160771,longnose pygmy shark
Scymnodalatias sherwoodi,Scymnodalatias,sherwoodi,None,Scymnodalatias sherwoodi,220,160772,160773,Sherwood dogfish
Pristiophorus schroederi,Pristiophorus,schroederi,None,Pristiophorus schroederi,220,160777,160778,Bahamas saw shark
Pristiophorus schroederi,Pristiophorus,schroederi,None,Pristiophorus schroederi,220,160777,160778,Bahamas sawshark
Pristiophorus nudipinnis,Pristiophorus,nudipinnis,None,Pristiophorus nudipinnis,220,160777,160779,shortnose sawshark
